ID_ID,day,month,year,TotalCase,DeathCount,CountriesAndTerritories,GeoId,countryterritoryCode,popData2018,cONTINENT
19019,5,5,2020,1614,64,Turkey,TR,TUR,82319724,Asia
19020,4,5,2020,1670,61,Turkey,TR,TUR,82319724,Asia
19021,3,5,2020,1983,78,Turkey,TR,TUR,82319724,Asia
19022,2,5,2020,2188,84,Turkey,TR,TUR,82319724,Asia
19023,1,5,2020,2615,93,Turkey,TR,TUR,82319724,Asia
19024,30,4,2020,2936,89,Turkey,TR,TUR,82319724,Asia
19025,29,4,2020,2392,92,Turkey,TR,TUR,82319724,Asia
19026,28,4,2020,2131,95,Turkey,TR,TUR,82319724,Asia
19027,27,4,2020,2357,99,Turkey,TR,TUR,82319724,Asia
19028,26,4,2020,2861,106,Turkey,TR,TUR,82319724,Asia
19029,25,4,2020,3122,109,Turkey,TR,TUR,82319724,Asia
19030,24,4,2020,3116,115,Turkey,TR,TUR,82319724,Asia
19031,23,4,2020,3083,117,Turkey,TR,TUR,82319724,Asia
19032,22,4,2020,4611,119,Turkey,TR,TUR,82319724,Asia
19033,21,4,2020,4674,123,Turkey,TR,TUR,82319724,Asia
19034,20,4,2020,3977,127,Turkey,TR,TUR,82319724,Asia
19035,19,4,2020,3783,121,Turkey,TR,TUR,82319724,Asia
19036,18,4,2020,4353,126,Turkey,TR,TUR,82319724,Asia
19037,17,4,2020,4801,125,Turkey,TR,TUR,82319724,Asia
19038,16,4,2020,4281,115,Turkey,TR,TUR,82319724,Asia
19039,15,4,2020,4062,107,Turkey,TR,TUR,82319724,Asia
19040,14,4,2020,4093,98,Turkey,TR,TUR,82319724,Asia
19041,13,4,2020,4789,97,Turkey,TR,TUR,82319724,Asia
19042,12,4,2020,5138,95,Turkey,TR,TUR,82319724,Asia
19043,11,4,2020,4747,98,Turkey,TR,TUR,82319724,Asia
19044,10,4,2020,4056,96,Turkey,TR,TUR,82319724,Asia
19045,9,4,2020,4117,87,Turkey,TR,TUR,82319724,Asia
19046,8,4,2020,3892,76,Turkey,TR,TUR,82319724,Asia
19047,7,4,2020,3148,75,Turkey,TR,TUR,82319724,Asia
19048,6,4,2020,3135,73,Turkey,TR,TUR,82319724,Asia
19049,5,4,2020,3013,76,Turkey,TR,TUR,82319724,Asia
19050,4,4,2020,2786,69,Turkey,TR,TUR,82319724,Asia
19051,3,4,2020,2456,79,Turkey,TR,TUR,82319724,Asia
19052,2,4,2020,2148,63,Turkey,TR,TUR,82319724,Asia
19053,1,4,2020,2704,46,Turkey,TR,TUR,82319724,Asia
19054,31,3,2020,1610,37,Turkey,TR,TUR,82319724,Asia
19055,30,3,2020,1815,23,Turkey,TR,TUR,82319724,Asia
19056,29,3,2020,1704,16,Turkey,TR,TUR,82319724,Asia
19057,28,3,2020,2069,17,Turkey,TR,TUR,82319724,Asia
19058,27,3,2020,1196,16,Turkey,TR,TUR,82319724,Asia
19059,26,3,2020,561,15,Turkey,TR,TUR,82319724,Asia
19060,25,3,2020,343,7,Turkey,TR,TUR,82319724,Asia
19061,24,3,2020,293,7,Turkey,TR,TUR,82319724,Asia
19062,23,3,2020,289,9,Turkey,TR,TUR,82319724,Asia
19063,22,3,2020,277,12,Turkey,TR,TUR,82319724,Asia
19064,21,3,2020,311,5,Turkey,TR,TUR,82319724,Asia
19065,20,3,2020,168,3,Turkey,TR,TUR,82319724,Asia
19066,19,3,2020,93,1,Turkey,TR,TUR,82319724,Asia
19067,18,3,2020,51,0,Turkey,TR,TUR,82319724,Asia
19068,17,3,2020,29,0,Turkey,TR,TUR,82319724,Asia
19069,16,3,2020,16,0,Turkey,TR,TUR,82319724,Asia
19070,13,3,2020,1,0,Turkey,TR,TUR,82319724,Asia
19071,12,3,2020,1,0,Turkey,TR,TUR,82319724,Asia
19072,31,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19073,30,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19074,29,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19075,28,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19076,27,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19077,26,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19078,25,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19079,24,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19080,23,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19081,22,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19082,21,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19083,20,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19084,19,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19085,18,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19086,17,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19087,16,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19088,15,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19089,14,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19090,13,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19091,12,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19092,11,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19093,10,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19094,9,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19095,8,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19096,7,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19097,6,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19098,5,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19099,4,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19100,3,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19101,2,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19102,1,5,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19103,30,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19104,29,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19105,28,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19106,27,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19107,26,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19108,25,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19109,24,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19110,23,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19111,22,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19112,21,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19113,20,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19114,19,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19115,18,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19116,17,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19117,16,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19118,15,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19119,14,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19120,13,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19121,12,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19122,11,4,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19123,10,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19124,9,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19125,8,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19126,7,4,2020,3,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19127,6,4,2020,0,1,Turks_and_Caicos_islands,TC,TCA,31458,America
19128,5,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19129,4,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19130,3,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19131,2,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19132,1,4,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19133,31,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19134,30,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19135,29,3,2020,3,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19136,28,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19137,27,3,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19138,26,3,2020,0,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19139,25,3,2020,1,0,Turks_and_Caicos_islands,TC,TCA,31458,America
19140,31,5,2020,84,0,Uganda,UG,UGA,42723139,Africa
19141,30,5,2020,12,0,Uganda,UG,UGA,42723139,Africa
19142,29,5,2020,36,0,Uganda,UG,UGA,42723139,Africa
19143,28,5,2020,28,0,Uganda,UG,UGA,42723139,Africa
19144,27,5,2020,31,0,Uganda,UG,UGA,42723139,Africa
19145,26,5,2020,10,0,Uganda,UG,UGA,42723139,Africa
19146,25,5,2020,14,0,Uganda,UG,UGA,42723139,Africa
19147,24,5,2020,23,0,Uganda,UG,UGA,42723139,Africa
19148,23,5,2020,15,0,Uganda,UG,UGA,42723139,Africa
19149,22,5,2020,15,0,Uganda,UG,UGA,42723139,Africa
19150,21,5,2020,-115,0,Uganda,UG,UGA,42723139,Africa
19151,20,5,2020,0,0,Uganda,UG,UGA,42723139,Africa
19152,19,5,2020,33,0,Uganda,UG,UGA,42723139,Africa
19153,18,5,2020,0,0,Uganda,UG,UGA,42723139,Africa
19154,17,5,2020,24,0,Uganda,UG,UGA,42723139,Africa
19155,16,5,2020,43,0,Uganda,UG,UGA,42723139,Africa
19156,15,5,2020,21,0,Uganda,UG,UGA,42723139,Africa
19157,14,5,2020,13,0,Uganda,UG,UGA,42723139,Africa
19158,13,5,2020,4,0,Uganda,UG,UGA,42723139,Africa
19159,12,5,2020,1,0,Uganda,UG,UGA,42723139,Africa
19160,11,5,2020,5,0,Uganda,UG,UGA,42723139,Africa
19161,10,5,2020,15,0,Uganda,UG,UGA,42723139,Africa
19162,9,5,2020,0,0,Uganda,UG,UGA,42723139,Africa
19163,8,5,2020,3,0,Uganda,UG,UGA,42723139,Africa
19164,7,5,2020,0,0,Uganda,UG,UGA,42723139,Africa
19165,6,5,2020,1,0,Uganda,UG,UGA,42723139,Africa
19166,5,5,2020,8,0,Uganda,UG,UGA,42723139,Africa
19167,4,5,2020,1,0,Uganda,UG,UGA,42723139,Africa
19168,3,5,2020,3,0,Uganda,UG,UGA,42723139,Africa
19169,2,5,2020,2,0,Uganda,UG,UGA,42723139,Africa
19170,1,5,2020,2,0,Uganda,UG,UGA,42723139,Africa
19171,30,4,2020,2,0,Uganda,UG,UGA,42723139,Africa
19172,29,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19173,28,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19174,27,4,2020,4,0,Uganda,UG,UGA,42723139,Africa
19175,26,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19176,25,4,2020,1,0,Uganda,UG,UGA,42723139,Africa
19177,24,4,2020,13,0,Uganda,UG,UGA,42723139,Africa
19178,23,4,2020,3,0,Uganda,UG,UGA,42723139,Africa
19179,22,4,2020,2,0,Uganda,UG,UGA,42723139,Africa
19180,21,4,2020,1,0,Uganda,UG,UGA,42723139,Africa
19181,20,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19182,19,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19183,18,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19184,17,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19185,16,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19186,15,4,2020,1,0,Uganda,UG,UGA,42723139,Africa
19187,14,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19188,13,4,2020,1,0,Uganda,UG,UGA,42723139,Africa
19189,12,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19190,11,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19191,10,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19192,9,4,2020,1,0,Uganda,UG,UGA,42723139,Africa
19193,8,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19194,7,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19195,6,4,2020,4,0,Uganda,UG,UGA,42723139,Africa
19196,5,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19197,4,4,2020,3,0,Uganda,UG,UGA,42723139,Africa
19198,3,4,2020,1,0,Uganda,UG,UGA,42723139,Africa
19199,2,4,2020,0,0,Uganda,UG,UGA,42723139,Africa
19200,1,4,2020,11,0,Uganda,UG,UGA,42723139,Africa
19201,31,3,2020,0,0,Uganda,UG,UGA,42723139,Africa
19202,30,3,2020,3,0,Uganda,UG,UGA,42723139,Africa
19203,29,3,2020,16,0,Uganda,UG,UGA,42723139,Africa
19204,28,3,2020,0,0,Uganda,UG,UGA,42723139,Africa
19205,27,3,2020,0,0,Uganda,UG,UGA,42723139,Africa
19206,26,3,2020,5,0,Uganda,UG,UGA,42723139,Africa
19207,25,3,2020,0,0,Uganda,UG,UGA,42723139,Africa
19208,24,3,2020,8,0,Uganda,UG,UGA,42723139,Africa
19209,23,3,2020,0,0,Uganda,UG,UGA,42723139,Africa
19210,22,3,2020,1,0,Uganda,UG,UGA,42723139,Africa
19211,31,5,2020,0,0,Ukraine,UA,UKR,44622516,Europe
19212,30,5,2020,822,27,Ukraine,UA,UKR,44622516,Europe
19213,29,5,2020,798,25,Ukraine,UA,UKR,44622516,Europe
19214,28,5,2020,0,0,Ukraine,UA,UKR,44622516,Europe
19215,27,5,2020,339,21,Ukraine,UA,UKR,44622516,Europe
19216,26,5,2020,259,6,Ukraine,UA,UKR,44622516,Europe
19217,25,5,2020,406,12,Ukraine,UA,UKR,44622516,Europe
19218,24,5,2020,432,17,Ukraine,UA,UKR,44622516,Europe
19219,23,5,2020,442,9,Ukraine,UA,UKR,44622516,Europe
19220,22,5,2020,476,15,Ukraine,UA,UKR,44622516,Europe
19221,21,5,2020,354,16,Ukraine,UA,UKR,44622516,Europe
19222,20,5,2020,260,13,Ukraine,UA,UKR,44622516,Europe
19223,19,5,2020,325,21,Ukraine,UA,UKR,44622516,Europe
19224,18,5,2020,433,17,Ukraine,UA,UKR,44622516,Europe
19225,17,5,2020,528,14,Ukraine,UA,UKR,44622516,Europe
19226,16,5,2020,483,27,Ukraine,UA,UKR,44622516,Europe
19227,15,5,2020,422,17,Ukraine,UA,UKR,44622516,Europe
19228,14,5,2020,402,14,Ukraine,UA,UKR,44622516,Europe
19229,13,5,2020,375,17,Ukraine,UA,UKR,44622516,Europe
19230,12,5,2020,416,17,Ukraine,UA,UKR,44622516,Europe
19231,11,5,2020,522,15,Ukraine,UA,UKR,44622516,Europe
19232,10,5,2020,515,15,Ukraine,UA,UKR,44622516,Europe
19233,9,5,2020,504,21,Ukraine,UA,UKR,44622516,Europe
19234,8,5,2020,507,13,Ukraine,UA,UKR,44622516,Europe
19235,7,5,2020,487,11,Ukraine,UA,UKR,44622516,Europe
19236,6,5,2020,366,13,Ukraine,UA,UKR,44622516,Europe
19237,5,5,2020,418,15,Ukraine,UA,UKR,44622516,Europe
19238,4,5,2020,502,9,Ukraine,UA,UKR,44622516,Europe
19239,3,5,2020,550,0,Ukraine,UA,UKR,44622516,Europe
19240,2,5,2020,455,29,Ukraine,UA,UKR,44622516,Europe
19241,1,5,2020,540,0,Ukraine,UA,UKR,44622516,Europe
19242,30,4,2020,456,11,Ukraine,UA,UKR,44622516,Europe
19243,29,4,2020,401,19,Ukraine,UA,UKR,44622516,Europe
19244,28,4,2020,0,0,Ukraine,UA,UKR,44622516,Europe
19245,27,4,2020,392,11,Ukraine,UA,UKR,44622516,Europe
19246,26,4,2020,492,8,Ukraine,UA,UKR,44622516,Europe
19247,25,4,2020,478,8,Ukraine,UA,UKR,44622516,Europe
19248,24,4,2020,477,6,Ukraine,UA,UKR,44622516,Europe
19249,23,4,2020,578,13,Ukraine,UA,UKR,44622516,Europe
19250,22,4,2020,467,13,Ukraine,UA,UKR,44622516,Europe
19251,21,4,2020,415,10,Ukraine,UA,UKR,44622516,Europe
19252,20,4,2020,261,10,Ukraine,UA,UKR,44622516,Europe
19253,19,4,2020,343,8,Ukraine,UA,UKR,44622516,Europe
19254,18,4,2020,644,8,Ukraine,UA,UKR,44622516,Europe
19255,17,4,2020,301,9,Ukraine,UA,UKR,44622516,Europe
19256,16,4,2020,789,18,Ukraine,UA,UKR,44622516,Europe
19257,15,4,2020,270,5,Ukraine,UA,UKR,44622516,Europe
19258,14,4,2020,325,10,Ukraine,UA,UKR,44622516,Europe
19259,13,4,2020,266,10,Ukraine,UA,UKR,44622516,Europe
19260,12,4,2020,308,4,Ukraine,UA,UKR,44622516,Europe
19261,11,4,2020,311,12,Ukraine,UA,UKR,44622516,Europe
19262,10,4,2020,224,5,Ukraine,UA,UKR,44622516,Europe
19263,9,4,2020,206,7,Ukraine,UA,UKR,44622516,Europe
19264,8,4,2020,143,7,Ukraine,UA,UKR,44622516,Europe
19265,7,4,2020,68,6,Ukraine,UA,UKR,44622516,Europe
19266,6,4,2020,155,4,Ukraine,UA,UKR,44622516,Europe
19267,5,4,2020,109,5,Ukraine,UA,UKR,44622516,Europe
19268,4,4,2020,183,3,Ukraine,UA,UKR,44622516,Europe
19269,3,4,2020,10,0,Ukraine,UA,UKR,44622516,Europe
19270,2,4,2020,245,7,Ukraine,UA,UKR,44622516,Europe
19271,1,4,2020,69,2,Ukraine,UA,UKR,44622516,Europe
19272,31,3,2020,62,2,Ukraine,UA,UKR,44622516,Europe
19273,30,3,2020,107,1,Ukraine,UA,UKR,44622516,Europe
19274,29,3,2020,93,3,Ukraine,UA,UKR,44622516,Europe
19275,28,3,2020,62,0,Ukraine,UA,UKR,44622516,Europe
19276,27,3,2020,43,1,Ukraine,UA,UKR,44622516,Europe
19277,26,3,2020,29,1,Ukraine,UA,UKR,44622516,Europe
19278,25,3,2020,11,0,Ukraine,UA,UKR,44622516,Europe
19279,24,3,2020,26,0,Ukraine,UA,UKR,44622516,Europe
19280,23,3,2020,6,0,Ukraine,UA,UKR,44622516,Europe
19281,22,3,2020,15,0,Ukraine,UA,UKR,44622516,Europe
19282,21,3,2020,0,1,Ukraine,UA,UKR,44622516,Europe
19283,20,3,2020,7,0,Ukraine,UA,UKR,44622516,Europe
19284,19,3,2020,5,2,Ukraine,UA,UKR,44622516,Europe
19285,18,3,2020,9,0,Ukraine,UA,UKR,44622516,Europe
19286,17,3,2020,2,0,Ukraine,UA,UKR,44622516,Europe
19287,16,3,2020,0,0,Ukraine,UA,UKR,44622516,Europe
19288,13,3,2020,2,0,Ukraine,UA,UKR,44622516,Europe
19289,4,3,2020,1,0,Ukraine,UA,UKR,44622516,Europe
19290,31,5,2020,726,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19291,30,5,2020,638,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19292,29,5,2020,563,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19293,28,5,2020,883,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19294,27,5,2020,779,5,United_Arab_Emirates,AE,ARE,9630959,Asia
19295,26,5,2020,822,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19296,25,5,2020,781,1,United_Arab_Emirates,AE,ARE,9630959,Asia
19297,24,5,2020,812,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19298,23,5,2020,994,4,United_Arab_Emirates,AE,ARE,9630959,Asia
19299,22,5,2020,894,4,United_Arab_Emirates,AE,ARE,9630959,Asia
19300,21,5,2020,941,6,United_Arab_Emirates,AE,ARE,9630959,Asia
19301,20,5,2020,873,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19302,19,5,2020,832,4,United_Arab_Emirates,AE,ARE,9630959,Asia
19303,18,5,2020,731,6,United_Arab_Emirates,AE,ARE,9630959,Asia
19304,17,5,2020,796,4,United_Arab_Emirates,AE,ARE,9630959,Asia
19305,16,5,2020,747,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19306,15,5,2020,698,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19307,14,5,2020,725,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19308,13,5,2020,783,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19309,12,5,2020,680,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19310,11,5,2020,781,13,United_Arab_Emirates,AE,ARE,9630959,Asia
19311,10,5,2020,624,11,United_Arab_Emirates,AE,ARE,9630959,Asia
19312,9,5,2020,553,9,United_Arab_Emirates,AE,ARE,9630959,Asia
19313,8,5,2020,502,8,United_Arab_Emirates,AE,ARE,9630959,Asia
19314,7,5,2020,546,11,United_Arab_Emirates,AE,ARE,9630959,Asia
19315,6,5,2020,462,9,United_Arab_Emirates,AE,ARE,9630959,Asia
19316,5,5,2020,567,11,United_Arab_Emirates,AE,ARE,9630959,Asia
19317,4,5,2020,564,7,United_Arab_Emirates,AE,ARE,9630959,Asia
19318,3,5,2020,561,8,United_Arab_Emirates,AE,ARE,9630959,Asia
19319,2,5,2020,557,6,United_Arab_Emirates,AE,ARE,9630959,Asia
19320,1,5,2020,552,7,United_Arab_Emirates,AE,ARE,9630959,Asia
19321,30,4,2020,549,9,United_Arab_Emirates,AE,ARE,9630959,Asia
19322,29,4,2020,541,7,United_Arab_Emirates,AE,ARE,9630959,Asia
19323,28,4,2020,490,6,United_Arab_Emirates,AE,ARE,9630959,Asia
19324,27,4,2020,536,12,United_Arab_Emirates,AE,ARE,9630959,Asia
19325,26,4,2020,532,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19326,25,4,2020,525,8,United_Arab_Emirates,AE,ARE,9630959,Asia
19327,24,4,2020,518,4,United_Arab_Emirates,AE,ARE,9630959,Asia
19328,23,4,2020,483,6,United_Arab_Emirates,AE,ARE,9630959,Asia
19329,22,4,2020,490,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19330,21,4,2020,484,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19331,20,4,2020,479,4,United_Arab_Emirates,AE,ARE,9630959,Asia
19332,19,4,2020,477,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19333,18,4,2020,0,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19334,17,4,2020,460,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19335,16,4,2020,432,5,United_Arab_Emirates,AE,ARE,9630959,Asia
19336,15,4,2020,412,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19337,14,4,2020,398,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19338,13,4,2020,387,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19339,12,4,2020,376,4,United_Arab_Emirates,AE,ARE,9630959,Asia
19340,11,4,2020,370,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19341,10,4,2020,331,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19342,9,4,2020,300,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19343,8,4,2020,283,1,United_Arab_Emirates,AE,ARE,9630959,Asia
19344,7,4,2020,277,1,United_Arab_Emirates,AE,ARE,9630959,Asia
19345,6,4,2020,294,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19346,5,4,2020,481,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19347,4,4,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19348,3,4,2020,360,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19349,2,4,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19350,1,4,2020,53,1,United_Arab_Emirates,AE,ARE,9630959,Asia
19351,31,3,2020,143,3,United_Arab_Emirates,AE,ARE,9630959,Asia
19352,30,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19353,29,3,2020,63,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19354,28,3,2020,72,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19355,27,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19356,26,3,2020,85,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19357,25,3,2020,50,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19358,24,3,2020,45,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19359,23,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19360,22,3,2020,13,2,United_Arab_Emirates,AE,ARE,9630959,Asia
19361,21,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19362,20,3,2020,27,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19363,19,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19364,18,3,2020,15,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19365,17,3,2020,12,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19366,16,3,2020,1,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19367,15,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19368,13,3,2020,11,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19369,11,3,2020,15,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19370,10,3,2020,14,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19371,8,3,2020,16,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19372,6,3,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19373,4,3,2020,6,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19374,2,3,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19375,1,3,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19376,29,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19377,28,2,2020,6,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19378,27,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19379,26,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19380,25,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19381,24,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19382,23,2,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19383,22,2,2020,2,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19384,21,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19385,20,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19386,19,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19387,18,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19388,17,2,2020,1,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19389,16,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19390,15,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19391,14,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19392,13,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
19393,12,2,2020,0,0,United_Arab_Emirates,AE,ARE,9630959,Asia
